effective_defense,attack,contrast,mean_auc_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks,p_exact_sign_flip,p_holm_all_secondary
none,global_true_class_log_odds,stress-low,0.06773125000000002,0.02381900407987594,0.05301249999999995,0.08365062500000008,8,0.0078125,1.0
none,global_true_class_log_odds,stress-repetition,0.031050000000000008,0.025380476186009037,0.015599999999999989,0.04842531250000003,8,0.015625,1.0
none,label_only_hsj,repetition-low,0.017656250000000005,0.07200086029991984,-0.026406249999999985,0.06734375000000004,8,0.5546875,1.0
none,label_only_hsj,stress-low,0.028437500000000025,0.08341417210008657,-0.023285156250000005,0.08312500000000009,8,0.359375,1.0
none,label_only_hsj,stress-repetition,0.01078125000000002,0.09312994354088579,-0.043437499999999976,0.07469531249999994,8,0.8046875,1.0
none,learned_pv_stats_logistic,repetition-low,0.011861250000000018,0.02351734158779734,-0.0038102812499999804,0.027017500000000007,8,0.203125,1.0
none,learned_pv_stats_logistic,stress-low,0.04031374999999998,0.03783521033470582,0.014658749999999998,0.06344750000000002,8,0.03125,1.0
none,learned_pv_stats_logistic,stress-repetition,0.028452499999999964,0.031090877279356444,0.00892671874999991,0.049070593749999995,8,0.046875,1.0
none,lira_offline,repetition-low,0.03602500000000001,0.05705467928725415,0.00039718750000004155,0.07327499999999998,8,0.125,1.0
none,lira_offline,stress-low,0.058337499999999994,0.067116592317293,0.014136874999999998,0.10197499999999998,8,0.0546875,1.0
none,lira_offline,stress-repetition,0.022312499999999985,0.05471219340460455,-0.014349999999999988,0.055725937499999954,8,0.28125,1.0
none,lira_offline_density_surprise,repetition-low,0.025512500000000014,0.04855419468417301,-0.007537812499999988,0.054639375000000004,8,0.171875,1.0
none,lira_offline_density_surprise,stress-low,0.0028375000000000206,0.04155969673682836,-0.025400624999999986,0.028576874999999977,8,0.8828125,1.0
none,lira_offline_density_surprise,stress-repetition,-0.022674999999999994,0.06545357678756537,-0.0652378125,0.018852812499999958,8,0.3515625,1.0
none,lira_offline_density_surprise_fixed_variance,repetition-low,0.019349999999999992,0.04755417962703173,-0.011462499999999987,0.0481625,8,0.2734375,1.0
none,lira_offline_density_surprise_fixed_variance,stress-low,0.01510000000000003,0.052899095320376587,-0.020976250000000005,0.04627593750000005,8,0.4453125,1.0
none,lira_offline_density_surprise_fixed_variance,stress-repetition,-0.004249999999999962,0.07227706611169468,-0.05151249999999995,0.04096250000000003,8,0.8671875,1.0
none,lira_offline_fixed_variance,repetition-low,0.0422625,0.06489105017532958,-0.0003874999999999712,0.08318843749999998,8,0.109375,1.0
none,lira_offline_fixed_variance,stress-low,0.06965000000000002,0.06222463912539559,0.03143656250000008,0.11208781250000005,8,0.0078125,1.0
none,lira_offline_fixed_variance,stress-repetition,0.027387500000000023,0.05703290873321671,-0.010562812499999987,0.06317562499999997,8,0.21875,1.0
none,lira_online,repetition-low,0.040237500000000044,0.07563789559473483,-0.011578749999999964,0.08486250000000009,8,0.1796875,1.0
none,lira_online,stress-low,0.054337500000000004,0.07083905172996036,0.006300000000000021,0.09797499999999999,8,0.078125,1.0
none,lira_online,stress-repetition,0.01409999999999996,0.07293268912399399,-0.0320000000000001,0.062075000000000005,8,0.609375,1.0
none,lira_online_fixed_variance,repetition-low,0.03730000000000002,0.06964044391423303,-0.008050000000000015,0.08256593749999996,8,0.171875,1.0
none,lira_online_fixed_variance,stress-low,0.0663125,0.05111263297855044,0.030237500000000007,0.09675062500000002,8,0.0234375,1.0
none,lira_online_fixed_variance,stress-repetition,0.029012499999999983,0.07237551751603777,-0.020263125000000017,0.07346781249999992,8,0.265625,1.0
none,loss,repetition-low,0.03878312500000001,0.013504729049352638,0.02960587500000002,0.04714040625,8,0.0078125,1.0
none,loss,stress-low,0.06284062500000001,0.016781691221919713,0.05183062499999998,0.073345,8,0.0078125,1.0
none,loss,stress-repetition,0.024057499999999996,0.021674702667263665,0.011145000000000002,0.03850250000000002,8,0.0234375,1.0
none,margin,repetition-low,0.023351250000000025,0.008245908834082513,0.018056031250000024,0.02868509375000001,8,0.0078125,1.0
none,margin,stress-low,0.02778625000000002,0.022673261746257122,0.013444999999999999,0.04237000000000003,8,0.0234375,1.0
none,margin,stress-repetition,0.0044349999999999945,0.023071269083924636,-0.009711531249999964,0.01990249999999999,8,0.6015625,1.0
none,maximum_probability,repetition-low,0.023351875000000015,0.008246063102864819,0.017938750000000038,0.028666531250000023,8,0.0078125,1.0
none,maximum_probability,stress-low,0.02778687500000001,0.02267225506105586,0.013056249999999985,0.042437562500000046,8,0.0234375,1.0
none,maximum_probability,stress-repetition,0.0044349999999999945,0.023071269083924636,-0.009514999999999968,0.019918749999999985,8,0.6015625,1.0
none,nearby_query_logistic_q32,repetition-low,0.010212499999999985,0.04198970749736518,-0.012813124999999991,0.04011249999999999,8,0.609375,1.0
none,nearby_query_logistic_q32,stress-low,0.028524999999999967,0.05213903802060683,-0.01048781250000003,0.05704999999999992,8,0.1640625,1.0
none,nearby_query_logistic_q32,stress-repetition,0.01831249999999998,0.05864470351191143,-0.02302499999999997,0.052912499999999967,8,0.40625,1.0
