target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,threshold,score_direction,n_evaluation_nonmember,empirical_fpr_resolution,tpr_at_0_1_fpr,attained_fpr_at_0_1_fpr,target_0_1_fpr_resolvable,tpr_at_1_fpr,attained_fpr_at_1_fpr,target_1_fpr_resolvable,tpr_at_5_fpr,attained_fpr_at_5_fpr,target_5_fpr_resolvable,tpr_at_10_fpr,attained_fpr_at_10_fpr,target_10_fpr_resolvable,source_protocol,evaluation_mean_probability_std,evaluation_mean_label_flip_rate,effective_defense
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_online_fixed_variance,adaptive_defended_reference_models,0.4851,0.535,-0.562661065313091,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.03,0.04,True,0.08,0.08,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_offline,adaptive_defended_reference_models,0.5119,0.525,-3.323786410320562,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.1,0.04,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5164000000000001,0.525,-1.6458840740601368,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.03,0.04,True,0.1,0.1,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5119,0.525,-1.798586579811173,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.1,0.04,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5164000000000001,0.525,-0.8672255165907334,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.03,0.04,True,0.1,0.1,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_offline_density_surprise,adaptive_defended_reference_models,0.4817,0.54,-0.9924975737094195,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.02,0.01,True,0.06,0.08,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.4527,0.49,-0.3335554158531445,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.03,0.05,True,0.04,0.08,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,eff_su2_r1_d6,low,l2,none,global_true_class_log_odds,adaptive_defended_reference_models,0.51,0.515,1.0615348006732879,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.02,0.03,True,0.03,0.08,True,pets_adaptive_defended_lira_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_online,adaptive_defended_reference_models,0.571,0.515,1.164765386192749,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.07,0.05,True,0.09,0.07,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_online_fixed_variance,adaptive_defended_reference_models,0.5608,0.52,-0.34814018277021663,as_defined_fixed,100,0.01,0.0,0.0,False,0.03,0.01,True,0.07,0.04,True,0.14,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_offline,adaptive_defended_reference_models,0.5368,0.525,-0.6568290336341407,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.1,0.04,True,0.13,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5231,0.49,-1.0995896532324734,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.04,0.02,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5368,0.525,0.04638834705463697,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.1,0.04,True,0.13,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5231,0.49,-0.43160329742057457,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.04,0.02,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_offline_density_surprise,adaptive_defended_reference_models,0.5151999999999999,0.475,-1.090261387491248,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.05,0.04,True,0.1,0.08,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.49970000000000003,0.46499999999999997,-1.212508055556015,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.06,0.04,True,0.09,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,dynanoise,global_true_class_log_odds,adaptive_defended_reference_models,0.5292,0.54,0.0987851119153148,as_defined_fixed,100,0.01,0.0,0.0,False,0.02,0.01,True,0.02,0.01,True,0.05,0.1,True,pets_adaptive_defended_lira_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_online,adaptive_defended_reference_models,0.4999,0.51,-1.5788884833061498,as_defined_fixed,100,0.01,0.02,0.0,False,0.08,0.01,True,0.09,0.03,True,0.11,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_online_fixed_variance,adaptive_defended_reference_models,0.5235000000000001,0.53,0.07916007932637237,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.03,0.04,True,0.11,0.1,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_offline,adaptive_defended_reference_models,0.5448999999999999,0.565,-1.6554510581932025,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.06,0.04,True,0.08,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5410999999999999,0.5599999999999999,-1.0825998153547507,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.04,0.03,True,0.07,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5448999999999999,0.565,-0.8738295164841575,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.06,0.04,True,0.08,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5410999999999999,0.5599999999999999,-0.4159756503507572,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.04,0.03,True,0.07,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_offline_density_surprise,adaptive_defended_reference_models,0.44630000000000003,0.5,-inf,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.07,0.03,True,0.11,0.1,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.4367000000000001,0.5,-inf,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.05,0.05,True,0.07,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,lattice_round,global_true_class_log_odds,adaptive_defended_reference_models,0.5167999999999999,0.5449999999999999,1.1391620483114677,as_defined_fixed,100,0.01,0.0,0.0,False,0.02,0.01,True,0.02,0.01,True,0.03,0.09,True,pets_adaptive_defended_lira_v5,,,lattice_round
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_online,adaptive_defended_reference_models,0.48869999999999997,0.51,-0.7226449334314046,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.09,0.05,True,0.11,0.09,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_online_fixed_variance,adaptive_defended_reference_models,0.5621,0.55,-0.16358160649126718,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.07,0.03,True,0.13,0.09,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_offline,adaptive_defended_reference_models,0.5362,0.51,-3.3728102155206727,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.03,0.04,True,0.09,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5454000000000001,0.5,-5.660129533124748,as_defined_fixed,100,0.01,0.0,0.0,False,0.02,0.01,True,0.05,0.04,True,0.11,0.08,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5362,0.51,-1.8210375792560431,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.03,0.04,True,0.09,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5454000000000001,0.5,-2.698419104917027,as_defined_fixed,100,0.01,0.0,0.0,False,0.02,0.01,True,0.05,0.04,True,0.11,0.08,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_offline_density_surprise,adaptive_defended_reference_models,0.4499,0.5,-0.8694899252639005,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.04,0.04,True,0.08,0.09,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.4807,0.5,-0.22816734882848388,as_defined_fixed,100,0.01,0.0,0.0,False,0.03,0.01,True,0.05,0.04,True,0.11,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_continuous,global_true_class_log_odds,adaptive_defended_reference_models,0.5328,0.545,1.1336762206482698,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.03,0.04,True,0.07,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_online,adaptive_defended_reference_models,0.48660000000000003,0.51,-0.7167364322288119,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.1,0.05,True,0.11,0.09,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_online_fixed_variance,adaptive_defended_reference_models,0.5629,0.555,-0.1920295646875761,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.08,0.05,True,0.14,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_offline,adaptive_defended_reference_models,0.53335,0.5,-3.337860187294103,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.03,0.04,True,0.08,0.08,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5435500000000001,0.5,-5.598827440171684,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.06,0.05,True,0.11,0.08,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_offline_one_sided_z,adaptive_defended_reference_models,0.53335,0.5,-1.8052293352157909,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.03,0.04,True,0.08,0.08,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5435500000000001,0.5,-2.6780490080272426,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.06,0.05,True,0.11,0.08,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_offline_density_surprise,adaptive_defended_reference_models,0.4481,0.495,-0.908968562022505,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.04,0.04,True,0.07,0.09,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.47995,0.505,-0.22231332529542325,as_defined_fixed,100,0.01,0.0,0.0,False,0.02,0.01,True,0.04,0.04,True,0.11,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,logitguard_quantized,global_true_class_log_odds,adaptive_defended_reference_models,0.53265,0.545,1.129999943057587,as_defined_fixed,100,0.01,0.0,0.0,False,0.01,0.01,True,0.03,0.04,True,0.05,0.1,True,pets_adaptive_defended_lira_v5,,,logitguard_quantized
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_online,adaptive_defended_reference_models,0.5264,0.505,-0.7841334422701128,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.07,0.05,True,0.09,0.07,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_online_fixed_variance,adaptive_defended_reference_models,0.5105,0.51,-0.3053037859686194,as_defined_fixed,100,0.01,0.01,0.0,False,0.05,0.01,True,0.1,0.05,True,0.14,0.08,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_offline,adaptive_defended_reference_models,0.5510999999999999,0.525,-0.9859487022209701,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.05,0.05,True,0.13,0.1,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5438,0.515,-1.1045783447026296,as_defined_fixed,100,0.01,0.03,0.0,False,0.06,0.01,True,0.1,0.05,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5510999999999999,0.525,-0.32343998254179823,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.05,0.05,True,0.13,0.1,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5438,0.515,-0.436185995164177,as_defined_fixed,100,0.01,0.03,0.0,False,0.06,0.01,True,0.1,0.05,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_offline_density_surprise,adaptive_defended_reference_models,0.4838,0.5,-0.8204199404751599,as_defined_fixed,100,0.01,0.03,0.0,False,0.03,0.0,True,0.05,0.03,True,0.13,0.1,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.5109,0.52,4.458737572444257,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.09,0.05,True,0.14,0.1,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,measurementguard_continuous,global_true_class_log_odds,adaptive_defended_reference_models,0.5388,0.5650000000000001,1.1368446579627194,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.05,0.05,True,0.06,0.09,True,pets_adaptive_defended_lira_v5,,,measurementguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_online,adaptive_defended_reference_models,0.47759999999999997,0.455,-0.15473298049842243,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.06,0.03,True,0.1,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_online_fixed_variance,adaptive_defended_reference_models,0.5027,0.5,-0.49410637626784787,as_defined_fixed,100,0.01,0.01,0.0,False,0.06,0.01,True,0.08,0.02,True,0.09,0.09,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_offline,adaptive_defended_reference_models,0.5375000000000001,0.535,-0.9998646437803198,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.04,0.05,True,0.15,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5207999999999999,0.52,-0.8824132933226098,as_defined_fixed,100,0.01,0.01,0.0,False,0.04,0.01,True,0.11,0.05,True,0.11,0.05,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5375000000000001,0.535,-0.33724375091229747,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.04,0.05,True,0.15,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5207999999999999,0.52,-0.21776814236402922,as_defined_fixed,100,0.01,0.01,0.0,False,0.04,0.01,True,0.11,0.05,True,0.11,0.05,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_offline_density_surprise,adaptive_defended_reference_models,0.44649999999999995,0.505,-0.8237753573253238,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.05,0.05,True,0.06,0.08,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.4557,0.455,-0.05451929217503215,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.07,0.05,True,0.13,0.08,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice,global_true_class_log_odds,adaptive_defended_reference_models,0.5223,0.55,1.096494795331377,as_defined_fixed,100,0.01,0.01,0.0,False,0.01,0.0,True,0.01,0.0,True,0.04,0.09,True,pets_adaptive_defended_lira_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_online,adaptive_defended_reference_models,0.5026,0.48,-0.8460563971387751,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.06,0.04,True,0.12,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_online_fixed_variance,adaptive_defended_reference_models,0.48799999999999993,0.51,-0.3598204109108714,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.06,0.04,True,0.09,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_offline,adaptive_defended_reference_models,0.5522,0.53,-0.8168089030349532,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.05,0.05,True,0.11,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5436,0.55,-0.834310355096922,as_defined_fixed,100,0.01,0.05,0.0,False,0.06,0.01,True,0.07,0.02,True,0.08,0.09,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_offline_one_sided_z,adaptive_defended_reference_models,0.5522,0.5249999999999999,-0.14535705026710136,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.05,0.05,True,0.11,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_offline_one_sided_z_fixed_variance,adaptive_defended_reference_models,0.5436,0.55,-0.16571111885983564,as_defined_fixed,100,0.01,0.05,0.0,False,0.06,0.01,True,0.07,0.02,True,0.08,0.09,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_offline_density_surprise,adaptive_defended_reference_models,0.4511,0.485,-0.33578965245134373,as_defined_fixed,100,0.01,0.02,0.0,False,0.02,0.0,True,0.03,0.05,True,0.07,0.09,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,lira_offline_density_surprise_fixed_variance,adaptive_defended_reference_models,0.438,0.475,-0.07166226439670653,as_defined_fixed,100,0.01,0.01,0.0,False,0.02,0.01,True,0.03,0.05,True,0.08,0.09,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,eff_su2_r1_d6,low,none,memgq_lattice_sticky,global_true_class_log_odds,adaptive_defended_reference_models,0.5355,0.56,1.096494795331377,as_defined_fixed,100,0.01,0.0,0.0,False,0.0,0.01,True,0.02,0.04,True,0.08,0.1,True,pets_adaptive_defended_lira_v5,,,memgq_lattice_sticky
