target_id,block_id,structural_role,training_defense,defense,effective_defense,accuracy,balanced_accuracy,mean_entropy,minimum_class_recall,minority_class_label,minority_class_recall,minority_prevalence,nll,predicted_class_0_fraction,predicted_class_1_fraction,predicted_minority_fraction,prediction_collapse,task_average_precision,task_roc_auc
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__dp_qml,petsv2_b01,low,dp_qml,none,dp_qml,0.731,0.6336816547493886,0.281924307346344,0.4592760180995475,1.0,0.4592760180995475,0.221,0.5961536169052124,0.749,0.251,0.251,0.0,0.39906479427698843,0.6857265667202992
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,petsv2_b01,low,hamp_train,hamp_output,hamp_full,0.662,0.6485458210142949,0.669654369354248,0.6244343891402715,1.0,0.6244343891402715,0.221,0.592236340045929,0.607,0.393,0.393,0.0,0.38385033144288216,0.676347155826881
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,petsv2_b01,low,hamp_train,none,hamp_train,0.662,0.6485458210142949,0.6743624806404114,0.6244343891402715,1.0,0.6244343891402715,0.221,0.594814658164978,0.607,0.393,0.393,0.0,0.40213318238298335,0.6927346232262037
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__l2,petsv2_b01,low,l2,none,l2,0.6425,0.6554769137831888,0.4715922474861145,0.6322207958921694,1.0,0.6787330316742082,0.221,0.4874345362186432,0.5635,0.4365,0.4365,0.0,0.40524028937292056,0.6992692801421941
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,dynanoise,dynanoise,0.221,0.5,0.6876338124275208,0.0,1.0,1.0,0.221,0.6427136063575745,0.0,1.0,1.0,1.0,0.3478899217780437,0.6411580283342724
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,hamp_output,hamp_output,0.536,0.6130495646466347,0.43555834889411926,0.4749679075738126,1.0,0.751131221719457,0.221,0.5192841291427612,0.425,0.575,0.575,0.0,0.388146647381702,0.6717946781754076
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,lattice_round,lattice_round,0.5435,0.6186737260323305,0.4431231915950775,0.4839537869062901,1.0,0.753393665158371,0.221,0.4811640679836273,0.4315,0.5685,0.5685,0.0,0.4361768791199912,0.7054626827525716
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,logitguard_continuous,logitguard_continuous,0.536,0.6130495646466347,0.42374372482299805,0.4749679075738126,1.0,0.751131221719457,0.221,0.5046976208686829,0.425,0.575,0.575,0.0,0.409800364436562,0.6764008852281903
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,logitguard_quantized,logitguard_quantized,0.536,0.6130495646466347,0.4242439270019531,0.4749679075738126,1.0,0.751131221719457,0.221,0.5045813322067261,0.425,0.575,0.575,0.0,0.39189066626414254,0.6738901248264686
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,measurementguard_continuous,measurementguard_continuous,0.536,0.6130495646466347,0.4342426061630249,0.4749679075738126,1.0,0.751131221719457,0.221,0.5001474618911743,0.425,0.575,0.575,0.0,0.39917168915667484,0.6841960048559762
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,memgq_lattice,memgq_lattice,0.536,0.6130495646466347,0.4269345998764038,0.4749679075738126,1.0,0.751131221719457,0.221,0.5037811994552612,0.425,0.575,0.575,0.0,0.3885576600220618,0.6793748801979566
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,memgq_lattice_sticky,memgq_lattice_sticky,0.538,0.61676415406688,0.4255370795726776,0.47560975609756095,1.0,0.7579185520361991,0.221,0.5048836469650269,0.424,0.576,0.576,0.0,0.38649817366689115,0.6785152097770084
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,memguard,memguard,0.536,0.6130495646466347,0.44128960371017456,0.4749679075738126,1.0,0.751131221719457,0.221,0.49070242047309875,0.425,0.575,0.575,0.0,0.418809015370621,0.7006473666784774
PETSV2_CREDIT_low_eff_su2_r1_d6_b01__none,petsv2_b01,low,none,none,none,0.536,0.6130495646466347,0.4429539442062378,0.4749679075738126,1.0,0.751131221719457,0.221,0.48169204592704773,0.425,0.575,0.575,0.0,0.43415271781318254,0.7049631445349938
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__dp_qml,petsv2_b02,low,dp_qml,none,dp_qml,0.47,0.5796008341126517,0.33917176723480225,0.383183568677792,1.0,0.7760180995475113,0.221,0.5677720308303833,0.348,0.652,0.652,0.0,0.2991608455706217,0.6143971561173103
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,petsv2_b02,low,hamp_train,hamp_output,hamp_full,0.6465,0.6483207383871886,0.6803131103515625,0.6450577663671374,1.0,0.6515837104072398,0.221,0.6132277846336365,0.5795,0.4205,0.4205,0.0,0.3507242889237233,0.6757401588066846
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,petsv2_b02,low,hamp_train,none,hamp_train,0.6465,0.6483207383871886,0.6804248094558716,0.6450577663671374,1.0,0.6515837104072398,0.221,0.6116945147514343,0.5795,0.4205,0.4205,0.0,0.35970375852794195,0.6931194419112565
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__l2,petsv2_b02,low,l2,none,l2,0.685,0.6155007870631218,0.5098983645439148,0.49095022624434387,1.0,0.49095022624434387,0.221,0.5007320046424866,0.689,0.311,0.311,0.0,0.34069485862432425,0.6824127695909014
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,dynanoise,dynanoise,0.221,0.5,0.6885746121406555,0.0,1.0,1.0,0.221,0.6493511199951172,0.0,1.0,1.0,1.0,0.2976369426228544,0.6263076574561888
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,hamp_output,hamp_output,0.6155,0.6527323578784727,0.4966188669204712,0.5860077021822849,1.0,0.7194570135746606,0.221,0.5030674338340759,0.5185,0.4815,0.4815,0.0,0.3499509974246737,0.684808810460098
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,lattice_round,lattice_round,0.6145,0.65371110426989,0.49787139892578125,0.5834403080872914,1.0,0.7239819004524887,0.221,0.49432599544525146,0.5155,0.4845,0.4845,0.0,0.3726818307301659,0.7019397766018624
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,logitguard_continuous,logitguard_continuous,0.6155,0.6527323578784727,0.5140776038169861,0.5860077021822849,1.0,0.7194570135746606,0.221,0.5107607245445251,0.5185,0.4815,0.4815,0.0,0.3450791484033641,0.6743729633652612
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,logitguard_quantized,logitguard_quantized,0.6155,0.6527323578784727,0.514096200466156,0.5860077021822849,1.0,0.7194570135746606,0.221,0.5107042789459229,0.5185,0.4815,0.4815,0.0,0.34003376551239817,0.6747004222840512
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,measurementguard_continuous,measurementguard_continuous,0.6155,0.6527323578784727,0.5269189476966858,0.5860077021822849,1.0,0.7194570135746606,0.221,0.5119154453277588,0.5185,0.4815,0.4815,0.0,0.32246227815652856,0.671991443955878
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,memgq_lattice,memgq_lattice,0.6155,0.6527323578784727,0.5271439552307129,0.5860077021822849,1.0,0.7194570135746606,0.221,0.5131352543830872,0.5185,0.4815,0.4815,0.0,0.31135199954692394,0.6651707142815654
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,memgq_lattice_sticky,memgq_lattice_sticky,0.6145,0.6529008068123072,0.5274127721786499,0.5840821566110398,1.0,0.7217194570135747,0.221,0.5133095383644104,0.5165,0.4835,0.4835,0.0,0.3113986883740235,0.6659737510092415
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,memguard,memguard,0.6155,0.6527323578784727,0.46973347663879395,0.5860077021822849,1.0,0.7194570135746606,0.221,0.5122494697570801,0.5185,0.4815,0.4815,0.0,0.31119295966593774,0.6724495960129879
PETSV2_CREDIT_low_eff_su2_r1_d6_b02__none,petsv2_b02,low,none,none,none,0.6155,0.6527323578784727,0.4978204369544983,0.5860077021822849,1.0,0.7194570135746606,0.221,0.4941788911819458,0.5185,0.4815,0.4815,0.0,0.37267120093200645,0.7021198427035473
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__dp_qml,petsv2_b03,low,dp_qml,none,dp_qml,0.621,0.638435980692267,0.27217501401901245,0.6071887034659821,1.0,0.669683257918552,0.221,0.5904384851455688,0.546,0.454,0.454,0.0,0.37368899193383265,0.6725977149030837
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__hamp_train,petsv2_b03,low,hamp_train,hamp_output,hamp_full,0.7045,0.6596184341219454,0.6716634631156921,0.579185520361991,1.0,0.579185520361991,0.221,0.5897131562232971,0.6695,0.3305,0.3305,0.0,0.43460347681035044,0.6959104664873751
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__hamp_train,petsv2_b03,low,hamp_train,none,hamp_train,0.7045,0.6596184341219454,0.6750985383987427,0.579185520361991,1.0,0.579185520361991,0.221,0.5938844680786133,0.6695,0.3305,0.3305,0.0,0.43369071614321253,0.7089420245238414
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__l2,petsv2_b03,low,l2,none,l2,0.71,0.6615280060873959,0.44888925552368164,0.5746606334841629,1.0,0.5746606334841629,0.221,0.48126861453056335,0.677,0.323,0.323,0.0,0.4225499488112846,0.7146823575880437
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,dynanoise,dynanoise,0.2225,0.5009627727856226,0.6815455555915833,0.0019255455712451862,1.0,1.0,0.221,0.623210608959198,0.0015,0.9985,0.9985,0.0,0.4018780341232704,0.6812503267328458
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,hamp_output,hamp_output,0.7175,0.661480085270012,0.3450842797756195,0.5610859728506787,1.0,0.5610859728506787,0.221,0.5579440593719482,0.6905,0.3095,0.3095,0.0,0.45992325539379686,0.7046625503168582
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,lattice_round,lattice_round,0.716,0.6572761226540582,0.3868674635887146,0.5520361990950227,1.0,0.5520361990950227,0.221,0.50560462474823,0.693,0.307,0.307,0.0,0.4439208621251108,0.718581369547918
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,logitguard_continuous,logitguard_continuous,0.7175,0.661480085270012,0.48523208498954773,0.5610859728506787,1.0,0.5610859728506787,0.221,0.48881402611732483,0.6905,0.3095,0.3095,0.0,0.42598415609725837,0.6961036019028921
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,logitguard_quantized,logitguard_quantized,0.7175,0.661480085270012,0.4847973883152008,0.5610859728506787,1.0,0.5610859728506787,0.221,0.4885903000831604,0.6905,0.3095,0.3095,0.0,0.41714956756980415,0.697326308819173
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,measurementguard_continuous,measurementguard_continuous,0.7175,0.661480085270012,0.46261176466941833,0.5610859728506787,1.0,0.5610859728506787,0.221,0.4884454607963562,0.6905,0.3095,0.3095,0.0,0.42197222956716357,0.6965668364709368
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,memgq_lattice,memgq_lattice,0.7175,0.661480085270012,0.4670928418636322,0.5610859728506787,1.0,0.5610859728506787,0.221,0.4872778654098511,0.6905,0.3095,0.3095,0.0,0.4217272064620264,0.6992983230618207
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,memgq_lattice_sticky,memgq_lattice_sticky,0.7155,0.6593860907649325,0.4667428731918335,0.5588235294117647,1.0,0.5588235294117647,0.221,0.4874429702758789,0.6895,0.3105,0.3105,0.0,0.42169525752106896,0.6937300692964062
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,memguard,memguard,0.7175,0.661480085270012,0.4417959153652191,0.5610859728506787,1.0,0.5610859728506787,0.221,0.4850086569786072,0.6905,0.3095,0.3095,0.0,0.4397425240544538,0.7147331826973903
PETSV2_CREDIT_low_eff_su2_r1_d6_b03__none,petsv2_b03,low,none,none,none,0.7175,0.661480085270012,0.38719141483306885,0.5610859728506787,1.0,0.5610859728506787,0.221,0.5054867267608643,0.6905,0.3095,0.3095,0.0,0.443965029764464,0.7190634820137198
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__dp_qml,petsv2_b04,low,dp_qml,none,dp_qml,0.5635,0.5877546337978264,0.23363371193408966,0.5442875481386393,1.0,0.6312217194570136,0.221,0.6500421166419983,0.5055,0.4945,0.4945,0.0,0.28779182420350863,0.6189285776520542
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__hamp_train,petsv2_b04,low,hamp_train,hamp_output,hamp_full,0.604,0.6566952642615257,0.6782176494598389,0.5622593068035944,1.0,0.751131221719457,0.221,0.6087884306907654,0.493,0.507,0.507,0.0,0.31674456135390916,0.6600569822083074
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__hamp_train,petsv2_b04,low,hamp_train,none,hamp_train,0.604,0.6566952642615257,0.6790961623191833,0.5622593068035944,1.0,0.751131221719457,0.221,0.6083021759986877,0.493,0.507,0.507,0.0,0.35297447181195557,0.6882286142461329
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__l2,petsv2_b04,low,l2,none,l2,0.513,0.6096312130065811,0.49814608693122864,0.43645699614890887,1.0,0.7828054298642534,0.221,0.5017049312591553,0.388,0.612,0.612,0.0,0.335260147857669,0.6680510458355358
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,dynanoise,dynanoise,0.221,0.5,0.6883620619773865,0.0,1.0,1.0,0.221,0.648967444896698,0.0,1.0,1.0,1.0,0.2755738498396403,0.6058977456885786
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,hamp_output,hamp_output,0.499,0.6176615802833427,0.48167160153388977,0.4050064184852375,1.0,0.830316742081448,0.221,0.5211490988731384,0.353,0.647,0.647,0.0,0.295266723525447,0.6369540657183186
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,lattice_round,lattice_round,0.499,0.6168512828257599,0.47947248816490173,0.4056482670089859,1.0,0.8280542986425339,0.221,0.49827519059181213,0.354,0.646,0.646,0.0,0.35789451394243926,0.6862457089086251
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,logitguard_continuous,logitguard_continuous,0.499,0.6176615802833427,0.48121199011802673,0.4050064184852375,1.0,0.830316742081448,0.221,0.5010465383529663,0.353,0.647,0.647,0.0,0.3527055074609855,0.6723276157505561
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,logitguard_quantized,logitguard_quantized,0.499,0.6176615802833427,0.4812147617340088,0.4050064184852375,1.0,0.830316742081448,0.221,0.5010926723480225,0.353,0.647,0.647,0.0,0.3514765362784253,0.6723276157505562
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,measurementguard_continuous,measurementguard_continuous,0.499,0.6176615802833427,0.5131818056106567,0.4050064184852375,1.0,0.830316742081448,0.221,0.5112760663032532,0.353,0.647,0.647,0.0,0.34122635412260843,0.6676110456031923
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,memgq_lattice,memgq_lattice,0.499,0.6176615802833427,0.5076491832733154,0.4050064184852375,1.0,0.830316742081448,0.221,0.5137887001037598,0.353,0.647,0.647,0.0,0.32365956287365116,0.6598253649242851
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,memgq_lattice_sticky,memgq_lattice_sticky,0.504,0.6216811203596675,0.5073701739311218,0.41078305519897307,1.0,0.832579185520362,0.221,0.5132501721382141,0.357,0.643,0.643,0.0,0.3268259537956354,0.6602806126894324
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,memguard,memguard,0.499,0.6176615802833427,0.47999176383018494,0.4050064184852375,1.0,0.830316742081448,0.221,0.49801400303840637,0.353,0.647,0.647,0.0,0.3567799105845434,0.6861607583687173
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,low,none,none,none,0.499,0.6176615802833427,0.4796769618988037,0.4050064184852375,1.0,0.830316742081448,0.221,0.49834007024765015,0.353,0.647,0.647,0.0,0.35666447187493494,0.6862682171713359
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,low,dp_qml,none,dp_qml,0.3315,0.5231167118768115,0.3802787661552429,0.1797175866495507,1.0,0.8665158371040724,0.221,0.5559310913085938,0.1695,0.8305,0.8305,0.0,0.28831691434601286,0.5634471622163233
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,low,hamp_train,hamp_output,hamp_full,0.546,0.5854355566656405,0.677939772605896,0.5147625160462131,1.0,0.6561085972850679,0.221,0.6167390942573547,0.477,0.523,0.523,0.0,0.2929588302118322,0.6056131250762375
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,low,hamp_train,none,hamp_train,0.546,0.5854355566656405,0.6801855564117432,0.5147625160462131,1.0,0.6561085972850679,0.221,0.6149837374687195,0.477,0.523,0.523,0.0,0.32960579024378234,0.6329584860506857
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,low,l2,none,l2,0.433,0.5639554133097893,0.5098393559455872,0.32926829268292684,1.0,0.7986425339366516,0.221,0.5152888298034668,0.301,0.699,0.699,0.0,0.3161654781266596,0.6223854111606131
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,dynanoise,dynanoise,0.221,0.5,0.6873393654823303,0.0,1.0,1.0,0.221,0.6475414633750916,0.0,1.0,1.0,1.0,0.27863226152044895,0.5977976754047132
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,hamp_output,hamp_output,0.6005,0.585573510533867,0.45124948024749756,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5915053486824036,0.5745,0.4255,0.4255,0.0,0.31000928605747186,0.5960144401396383
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,lattice_round,lattice_round,0.605,0.5892721263483176,0.4810737371444702,0.5610859728506787,1.0,0.5610859728506787,0.221,0.532693088054657,0.578,0.422,0.422,0.0,0.32675740177664686,0.6281649521663113
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,logitguard_continuous,logitguard_continuous,0.6005,0.585573510533867,0.5155858993530273,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5174503326416016,0.5745,0.4255,0.4255,0.0,0.30805587849569915,0.6056443462148363
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,logitguard_quantized,logitguard_quantized,0.6005,0.585573510533867,0.5155823826789856,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5174936056137085,0.5745,0.4255,0.4255,0.0,0.30144085372182144,0.6052704186246435
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,measurementguard_continuous,measurementguard_continuous,0.6005,0.585573510533867,0.5385404229164124,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5169053673744202,0.5745,0.4255,0.4255,0.0,0.312341125319637,0.6151842192391918
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,memgq_lattice,memgq_lattice,0.6005,0.585573510533867,0.5397703051567078,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5212653875350952,0.5745,0.4255,0.4255,0.0,0.29429881639751804,0.6088136548190917
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,memgq_lattice_sticky,memgq_lattice_sticky,0.603,0.5887987267584036,0.5400065183639526,0.5633484162895928,1.0,0.5633484162895928,0.221,0.521664023399353,0.575,0.425,0.425,0.0,0.2944990199969421,0.6061286368996103
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,memguard,memguard,0.6005,0.585573510533867,0.5298758149147034,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5162452459335327,0.5745,0.4255,0.4255,0.0,0.337069807392808,0.6218902293809792
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,low,none,none,none,0.6005,0.585573510533867,0.4808869957923889,0.5588235294117647,1.0,0.5588235294117647,0.221,0.5328325629234314,0.5745,0.4255,0.4255,0.0,0.3285344459452616,0.6276639618027522
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__dp_qml,petsv2_b06,low,dp_qml,none,dp_qml,0.4895,0.6139949116804815,0.37224292755126953,0.3908857509627728,1.0,0.8371040723981901,0.221,0.5348563194274902,0.3405,0.6595,0.6595,0.0,0.3337066443749347,0.6552373096962691
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__hamp_train,petsv2_b06,low,hamp_train,hamp_output,hamp_full,0.519,0.6386015253341388,0.6769472360610962,0.42426187419768935,1.0,0.8529411764705882,0.221,0.6061381101608276,0.363,0.637,0.637,0.0,0.3547411836688238,0.6767595652855791
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__hamp_train,petsv2_b06,low,hamp_train,none,hamp_train,0.519,0.6386015253341388,0.6779669523239136,0.42426187419768935,1.0,0.8529411764705882,0.221,0.6026431918144226,0.363,0.637,0.637,0.0,0.3937824341691995,0.7008448585319385
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__l2,petsv2_b06,low,l2,none,l2,0.515,0.6246899668329857,0.49655312299728394,0.42811296534017973,1.0,0.8212669683257918,0.221,0.4930833876132965,0.373,0.627,0.627,0.0,0.371131943667863,0.685162408006552
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,dynanoise,dynanoise,0.221,0.5,0.6873227953910828,0.0,1.0,1.0,0.221,0.6448870301246643,0.0,1.0,1.0,1.0,0.31552580340708025,0.6251735314447691
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,hamp_output,hamp_output,0.562,0.6418920881278353,0.4637160897254944,0.4987163029525032,1.0,0.7850678733031674,0.221,0.5192182064056396,0.436,0.564,0.564,0.0,0.3667744141363825,0.6847579853507514
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,lattice_round,lattice_round,0.563,0.6449648290243322,0.47543036937713623,0.4980744544287548,1.0,0.7918552036199095,0.221,0.48805689811706543,0.434,0.566,0.566,0.0,0.3990633805422117,0.7053987883293931
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,logitguard_continuous,logitguard_continuous,0.562,0.6418920881278353,0.5050451159477234,0.4987163029525032,1.0,0.7850678733031674,0.221,0.4903803765773773,0.436,0.564,0.564,0.0,0.3923450809172126,0.6862181181349798
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,logitguard_quantized,logitguard_quantized,0.562,0.6418920881278353,0.5049831867218018,0.4987163029525032,1.0,0.7850678733031674,0.221,0.4904046654701233,0.436,0.564,0.564,0.0,0.3900743543366909,0.6860090091136681
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,measurementguard_continuous,measurementguard_continuous,0.562,0.6418920881278353,0.49915334582328796,0.4987163029525032,1.0,0.7850678733031674,0.221,0.4955928325653076,0.436,0.564,0.564,0.0,0.3763575006678223,0.690519374531683
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,memgq_lattice,memgq_lattice,0.562,0.6418920881278353,0.5029561519622803,0.4987163029525032,1.0,0.7850678733031674,0.221,0.49812906980514526,0.436,0.564,0.564,0.0,0.37346525835464905,0.683451780040544
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,memgq_lattice_sticky,memgq_lattice_sticky,0.5625,0.6422130123897095,0.5044743418693542,0.4993581514762516,1.0,0.7850678733031674,0.221,0.4980143904685974,0.4365,0.5635,0.5635,0.0,0.3711109445863183,0.6884892744497819
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,memguard,memguard,0.562,0.6418920881278353,0.4831005036830902,0.4987163029525032,1.0,0.7850678733031674,0.221,0.4834500849246979,0.436,0.564,0.564,0.0,0.3989073592974478,0.7053980622564024
PETSV2_CREDIT_low_eff_su2_r1_d6_b06__none,petsv2_b06,low,none,none,none,0.562,0.6418920881278353,0.4754384756088257,0.4987163029525032,1.0,0.7850678733031674,0.221,0.4883471131324768,0.436,0.564,0.564,0.0,0.3988727250096422,0.7052702734100453
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__dp_qml,petsv2_b07,low,dp_qml,none,dp_qml,0.527,0.5926875736964086,0.2624647319316864,0.4749679075738126,1.0,0.7104072398190046,0.221,0.6274449825286865,0.434,0.566,0.566,0.0,0.2808891530818083,0.6303794747878414
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__hamp_train,petsv2_b07,low,hamp_train,hamp_output,hamp_full,0.6175,0.6070188023861662,0.6772457957267761,0.5882352941176471,1.0,0.5882352941176471,0.221,0.6097093224525452,0.5785,0.4215,0.4215,0.0,0.30823769795348843,0.6355861442039046
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__hamp_train,petsv2_b07,low,hamp_train,none,hamp_train,0.6175,0.6070188023861662,0.6784658432006836,0.5882352941176471,1.0,0.5882352941176471,0.221,0.608201801776886,0.5785,0.4215,0.4215,0.0,0.32095340519140825,0.6559655609059067
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__l2,petsv2_b07,low,l2,none,l2,0.623,0.6170313489274449,0.47890377044677734,0.6063348416289592,1.0,0.6063348416289592,0.221,0.5057662725448608,0.576,0.424,0.424,0.0,0.3088655412579704,0.6533103119790427
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__none,petsv2_b07,low,none,dynanoise,dynanoise,0.221,0.5,0.6867114305496216,0.0,1.0,1.0,0.221,0.6445446014404297,0.0,1.0,1.0,1.0,0.2599765111628191,0.5852329823012448
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__none,petsv2_b07,low,none,hamp_output,hamp_output,0.5885,0.6167656062128614,0.4508752226829529,0.5661103979460848,1.0,0.667420814479638,0.221,0.5388703346252441,0.5145,0.4855,0.4855,0.0,0.3048347077445254,0.6382094459191794
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__none,petsv2_b07,low,none,lattice_round,lattice_round,0.5875,0.6169340551466957,0.45592451095581055,0.5641848523748395,1.0,0.669683257918552,0.221,0.512795627117157,0.5125,0.4875,0.4875,0.0,0.32406422379598027,0.6614328905256188
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__none,petsv2_b07,low,none,logitguard_continuous,logitguard_continuous,0.5885,0.6167656062128614,0.42822811007499695,0.5661103979460848,1.0,0.667420814479638,0.221,0.5255671143531799,0.5145,0.4855,0.4855,0.0,0.30173007101874755,0.6496276697703868
PETSV2_CREDIT_low_eff_su2_r1_d6_b07__none,petsv2_b07,low,none,logitguard_quantized,logitguard_quantized,0.5885,0.6167656062128614,0.42822811007499695,0.5661103979460848,1.0,0.667420814479638,0.221,0.5255522131919861,0.5145,0.4855,0.4855,0.0,0.29984511850341755,0.6490802107354248
