attack,effective_defense,structural_contrast,contrast,mean_auc_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks,p_exact_sign_flip,p_holm_all_secondary
margin,l2,repetition-low,structural_difference_in_differences,-0.007727500000000012,0.009169551710494292,-0.013426281250000002,-0.0016612187500000307,8,0.078125,1.0
margin,lattice_round,repetition-low,structural_difference_in_differences,-0.001073125000000022,0.0022280724172316843,-0.0025962812500000564,0.00028749999999996866,8,0.2265625,1.0
margin,logitguard_continuous,repetition-low,structural_difference_in_differences,-0.0017531249999999943,0.015245385938398363,-0.011947500000000007,0.007484437500000008,8,0.765625,1.0
margin,logitguard_quantized,repetition-low,structural_difference_in_differences,-0.0025912499999999894,0.015175360139289697,-0.012368124999999959,0.007138124999999981,8,0.65625,1.0
margin,measurementguard_continuous,repetition-low,structural_difference_in_differences,-0.01819812499999999,0.027590865975316136,-0.03712562499999998,-0.001341187499999974,8,0.109375,1.0
margin,memgq_lattice,repetition-low,structural_difference_in_differences,-0.02594250000000002,0.025930161974040994,-0.042691875000000004,-0.009012359375000022,8,0.03125,1.0
margin,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,-0.015073125000000062,0.033165479895464034,-0.03648687500000005,0.006209749999999941,8,0.25,1.0
margin,memguard,repetition-low,structural_difference_in_differences,0.0011468750000000125,0.011646865592295656,-0.006289546874999946,0.008774999999999991,8,0.8203125,1.0
margin,dp_qml,stress-low,structural_difference_in_differences,-0.036145625000000035,0.019283878062386715,-0.04811562500000006,-0.02316200000000003,8,0.015625,1.0
margin,dynanoise,stress-low,structural_difference_in_differences,-0.022277500000000026,0.021164388891315923,-0.035958125000000014,-0.008516859375000067,8,0.046875,1.0
margin,hamp_full,stress-low,structural_difference_in_differences,-0.02261312499999999,0.0330456784442276,-0.04390500000000001,-0.0012187499999999753,8,0.09375,1.0
margin,hamp_output,stress-low,structural_difference_in_differences,-0.011167500000000073,0.02924904088781617,-0.029597687500000056,0.007645312499999892,8,0.3125,1.0
margin,hamp_train,stress-low,structural_difference_in_differences,0.0005531249999999946,0.022131072038054832,-0.013915890625000048,0.014434749999999955,8,0.9296875,1.0
margin,l2,stress-low,structural_difference_in_differences,-0.014539999999999997,0.017703339475122426,-0.02524624999999999,-0.0024658437500000097,8,0.078125,1.0
margin,lattice_round,stress-low,structural_difference_in_differences,-3.8749999999976303e-05,0.0016387882064849825,-0.001062499999999987,0.0009893750000000145,8,0.9609375,1.0
margin,logitguard_continuous,stress-low,structural_difference_in_differences,-0.012531250000000022,0.018953413893393594,-0.025033750000000028,-0.00044337500000009376,8,0.1171875,1.0
margin,logitguard_quantized,stress-low,structural_difference_in_differences,-0.011860624999999972,0.01945528434228821,-0.02439874999999994,0.0007820781249999852,8,0.140625,1.0
margin,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.023811249999999985,0.017127814627925276,-0.0339075,-0.012078124999999995,8,0.0234375,1.0
margin,memgq_lattice,stress-low,structural_difference_in_differences,-0.018790625000000005,0.041916009593803864,-0.046149828124999986,0.007723921875000019,8,0.2421875,1.0
margin,memgq_lattice_sticky,stress-low,structural_difference_in_differences,-0.01363625000000003,0.032427212530527494,-0.03512125000000001,0.00646124999999996,8,0.3046875,1.0
margin,memguard,stress-low,structural_difference_in_differences,0.000982500000000039,0.009925913775855317,-0.004877874999999959,0.008062500000000042,8,0.8203125,1.0
margin,dp_qml,stress-repetition,structural_difference_in_differences,-0.007333750000000014,0.016629835440728605,-0.018387500000000043,0.003143749999999973,8,0.25,1.0
margin,dynanoise,stress-repetition,structural_difference_in_differences,-0.008921875000000037,0.012999905476991539,-0.017268453125000024,-0.0005218750000000397,8,0.09375,1.0
margin,hamp_full,stress-repetition,structural_difference_in_differences,-0.003745624999999961,0.022942611234727746,-0.01883849999999993,0.010696250000000039,8,0.6484375,1.0
margin,hamp_output,stress-repetition,structural_difference_in_differences,0.008283749999999986,0.03319261403965816,-0.012760124999999982,0.029547687499999975,8,0.5234375,1.0
margin,hamp_train,stress-repetition,structural_difference_in_differences,-0.006672500000000026,0.01822594618355149,-0.01890012500000005,0.004492562499999969,8,0.40625,1.0
margin,l2,stress-repetition,structural_difference_in_differences,-0.006812499999999985,0.015935749343625405,-0.016857500000000004,0.0038287500000000266,8,0.2734375,1.0
margin,lattice_round,stress-repetition,structural_difference_in_differences,0.0010343750000000457,0.0014274813921729148,0.0001981250000000212,0.0020112500000000408,8,0.078125,1.0
margin,logitguard_continuous,stress-repetition,structural_difference_in_differences,-0.010778125000000027,0.01834477542157051,-0.023339015625000018,-0.00029659375000007317,8,0.1796875,1.0
margin,logitguard_quantized,stress-repetition,structural_difference_in_differences,-0.009269374999999982,0.0171588014561249,-0.021183124999999962,0.000979999999999967,8,0.21875,1.0
margin,measurementguard_continuous,stress-repetition,structural_difference_in_differences,-0.005613124999999997,0.03578856131478519,-0.024424468749999987,0.020425093749999977,8,0.734375,1.0
margin,memgq_lattice,stress-repetition,structural_difference_in_differences,0.007151875000000016,0.0521688642047219,-0.02443145312499994,0.04403562499999996,8,0.734375,1.0
margin,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,0.0014368750000000319,0.05263279198760705,-0.03253460937499999,0.034409796875,8,0.9375,1.0
margin,memguard,stress-repetition,structural_difference_in_differences,-0.00016437499999997357,0.009588187463712034,-0.005989999999999919,0.0062112500000000015,8,0.9609375,1.0
maximum_probability,dp_qml,repetition-low,structural_difference_in_differences,-0.028814374999999996,0.026071462564801737,-0.046542546874999986,-0.013126249999999923,8,0.0078125,1.0
maximum_probability,dynanoise,repetition-low,structural_difference_in_differences,-0.013356249999999993,0.01871898134247695,-0.02537999999999998,-0.0015031093750000285,8,0.09375,1.0
maximum_probability,hamp_full,repetition-low,structural_difference_in_differences,-0.018868125000000034,0.028087608342660945,-0.036993750000000075,-0.0004131250000000068,8,0.109375,1.0
maximum_probability,hamp_output,repetition-low,structural_difference_in_differences,-0.019451875000000063,0.03211204001366602,-0.040188125000000074,0.0012362499999999804,8,0.1328125,1.0
maximum_probability,hamp_train,repetition-low,structural_difference_in_differences,0.007225000000000044,0.016693232375512422,-0.0037368749999999312,0.01823125000000002,8,0.2734375,1.0
maximum_probability,l2,repetition-low,structural_difference_in_differences,-0.007728125000000002,0.009169721111781826,-0.013458765624999978,-0.0015168749999999523,8,0.078125,1.0
maximum_probability,lattice_round,repetition-low,structural_difference_in_differences,-0.0010737500000000122,0.0022276809690797506,-0.002584406250000048,0.0002631562499999959,8,0.2265625,1.0
maximum_probability,logitguard_continuous,repetition-low,structural_difference_in_differences,-0.0017531249999999943,0.015245549453037114,-0.011832421874999985,0.007763124999999989,8,0.765625,1.0
maximum_probability,logitguard_quantized,repetition-low,structural_difference_in_differences,-0.0025918749999999796,0.015174624245171376,-0.012481874999999983,0.007159906249999975,8,0.65625,1.0
maximum_probability,measurementguard_continuous,repetition-low,structural_difference_in_differences,-0.01819874999999998,0.02759218545556488,-0.036533749999999955,-0.0014245625,8,0.109375,1.0
maximum_probability,memgq_lattice,repetition-low,structural_difference_in_differences,-0.025942499999999993,0.025930810135545594,-0.042676249999999985,-0.009306906250000031,8,0.03125,1.0
maximum_probability,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,-0.015073750000000052,0.03316634780595707,-0.03648779687500004,0.006169999999999946,8,0.25,1.0
maximum_probability,memguard,repetition-low,structural_difference_in_differences,0.0011468750000000333,0.011647296110961925,-0.006038749999999982,0.008904375000000068,8,0.8203125,1.0
maximum_probability,dp_qml,stress-low,structural_difference_in_differences,-0.03614625000000002,0.019283701435964733,-0.04798125000000002,-0.022975234375000004,8,0.015625,1.0
maximum_probability,dynanoise,stress-low,structural_difference_in_differences,-0.022278125000000017,0.021163385486917173,-0.03589110937499997,-0.008498687500000015,8,0.046875,1.0
maximum_probability,hamp_full,stress-low,structural_difference_in_differences,-0.022613749999999995,0.03304534382048835,-0.04342437500000003,-0.0018598437499999746,8,0.09375,1.0
maximum_probability,hamp_output,stress-low,structural_difference_in_differences,-0.01116875000000006,0.029249417912401,-0.029705062500000053,0.008141249999999954,8,0.3125,1.0
maximum_probability,hamp_train,stress-low,structural_difference_in_differences,0.0005525000000000183,0.02213204657762779,-0.013711343750000014,0.014591546875000022,8,0.9296875,1.0
maximum_probability,l2,stress-low,structural_difference_in_differences,-0.014540624999999988,0.017703089003556886,-0.024976281249999985,-0.0023032187500000014,8,0.078125,1.0
maximum_probability,lattice_round,stress-low,structural_difference_in_differences,-3.937499999996652e-05,0.0016386109917069537,-0.0010775156250000138,0.001006250000000014,8,0.9609375,1.0
maximum_probability,logitguard_continuous,stress-low,structural_difference_in_differences,-0.012531875000000026,0.018952380162905267,-0.025095546875000038,-0.0003886250000000834,8,0.1171875,1.0
maximum_probability,logitguard_quantized,stress-low,structural_difference_in_differences,-0.011861249999999962,0.019454147510419025,-0.024593124999999993,0.0010991093749999918,8,0.140625,1.0
maximum_probability,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.02380062499999997,0.017118704982207543,-0.034111250000000023,-0.011846640624999976,8,0.0234375,1.0
maximum_probability,memgq_lattice,stress-low,structural_difference_in_differences,-0.018791249999999995,0.041914915581619486,-0.04628562499999999,0.008033750000000034,8,0.2421875,1.0
maximum_probability,memgq_lattice_sticky,stress-low,structural_difference_in_differences,-0.013641875000000019,0.03242909550492979,-0.03507487500000003,0.0061421406249999476,8,0.3046875,1.0
maximum_probability,memguard,stress-low,structural_difference_in_differences,0.0009818750000000487,0.009925383021576561,-0.004869374999999995,0.007861437500000033,8,0.8203125,1.0
maximum_probability,dp_qml,stress-repetition,structural_difference_in_differences,-0.007331875000000022,0.016629083588163878,-0.01828874999999995,0.003266249999999922,8,0.25,1.0
maximum_probability,dynanoise,stress-repetition,structural_difference_in_differences,-0.008921875000000024,0.012999905476991525,-0.017304999999999994,-0.0007161718750000041,8,0.09375,1.0
maximum_probability,hamp_full,stress-repetition,structural_difference_in_differences,-0.003745624999999961,0.022942611234727746,-0.018648749999999943,0.010674421875000013,8,0.6484375,1.0
maximum_probability,hamp_output,stress-repetition,structural_difference_in_differences,0.008283125000000002,0.03319346632541447,-0.013519374999999945,0.029738781249999943,8,0.5234375,1.0
maximum_probability,hamp_train,stress-repetition,structural_difference_in_differences,-0.006672500000000026,0.01822594618355149,-0.018994625000000036,0.004568124999999944,8,0.40625,1.0
maximum_probability,l2,stress-repetition,structural_difference_in_differences,-0.006812499999999985,0.015935749343625405,-0.016739500000000004,0.003566281250000013,8,0.2734375,1.0
maximum_probability,lattice_round,stress-repetition,structural_difference_in_differences,0.0010343750000000457,0.0014274813921729148,0.00018312500000006155,0.002006250000000015,8,0.078125,1.0
maximum_probability,logitguard_continuous,stress-repetition,structural_difference_in_differences,-0.010778750000000031,0.018345525291315213,-0.023281562500000016,-0.00024875000000002673,8,0.1796875,1.0
maximum_probability,logitguard_quantized,stress-repetition,structural_difference_in_differences,-0.009269374999999982,0.0171588014561249,-0.02118374999999998,0.0008468749999999831,8,0.21875,1.0
maximum_probability,measurementguard_continuous,stress-repetition,structural_difference_in_differences,-0.005601874999999992,0.035777188256675065,-0.024539640624999987,0.02055874999999996,8,0.734375,1.0
maximum_probability,memgq_lattice,stress-repetition,structural_difference_in_differences,0.007151249999999998,0.052169135631137314,-0.024089562500000026,0.04340687499999997,8,0.734375,1.0
maximum_probability,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,0.0014318750000000338,0.052638366096107655,-0.03328226562500001,0.035446500000000034,8,0.9375,1.0
maximum_probability,memguard,stress-repetition,structural_difference_in_differences,-0.0001649999999999846,0.009588247642668692,-0.006024390624999956,0.006101874999999965,8,0.9609375,1.0
nearby_query_logistic_q32,lattice_round,repetition-low,structural_difference_in_differences,-0.007800000000000008,0.05415765346256637,-0.044562500000000005,0.024889062499999955,8,0.6875,1.0
nearby_query_logistic_q32,logitguard_continuous,repetition-low,structural_difference_in_differences,-0.002612499999999969,0.07175502844500067,-0.05129999999999992,0.03896250000000003,8,0.9375,1.0
nearby_query_logistic_q32,logitguard_quantized,repetition-low,structural_difference_in_differences,-0.003037499999999964,0.0729092966343407,-0.052937499999999964,0.040200312500000036,8,0.90625,1.0
nearby_query_logistic_q32,measurementguard_continuous,repetition-low,structural_difference_in_differences,0.012924999999999985,0.0701414030981091,-0.033674999999999976,0.0566125,8,0.609375,1.0
nearby_query_logistic_q32,memgq_lattice,repetition-low,structural_difference_in_differences,-0.013637499999999997,0.03744149483813766,-0.03964999999999999,0.00845000000000002,8,0.3984375,1.0
nearby_query_logistic_q32,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,0.009462500000000013,0.03713388662279089,-0.014302187500000032,0.033,8,0.484375,1.0
nearby_query_logistic_q32,lattice_round,stress-low,structural_difference_in_differences,-0.021349999999999973,0.04889829094296506,-0.05619999999999999,0.004714687500000031,8,0.3125,1.0
nearby_query_logistic_q32,logitguard_continuous,stress-low,structural_difference_in_differences,0.021587500000000065,0.07664361752385428,-0.021326249999999967,0.07466312500000007,8,0.5546875,1.0
nearby_query_logistic_q32,logitguard_quantized,stress-low,structural_difference_in_differences,0.019937500000000045,0.07670872435946993,-0.024474999999999934,0.0726,8,0.6015625,1.0
nearby_query_logistic_q32,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.01067499999999999,0.07879423020936056,-0.05923781250000002,0.04272531249999993,8,0.7109375,1.0
nearby_query_logistic_q32,memgq_lattice,stress-low,structural_difference_in_differences,-0.010087499999999958,0.07442604070964873,-0.059275312500000024,0.03645062500000005,8,0.703125,1.0
nearby_query_logistic_q32,memgq_lattice_sticky,stress-low,structural_difference_in_differences,-0.02604999999999997,0.0808076729030109,-0.07548781249999996,0.029801249999999963,8,0.3984375,1.0
nearby_query_logistic_q32,lattice_round,stress-repetition,structural_difference_in_differences,-0.013549999999999965,0.0454946464668411,-0.03839999999999997,0.019362500000000026,8,0.4453125,1.0
nearby_query_logistic_q32,logitguard_continuous,stress-repetition,structural_difference_in_differences,0.024200000000000034,0.08223892022637454,-0.026737499999999942,0.07938750000000001,8,0.421875,1.0
nearby_query_logistic_q32,logitguard_quantized,stress-repetition,structural_difference_in_differences,0.02297500000000001,0.0804468546841418,-0.028403124999999984,0.07619999999999999,8,0.4140625,1.0
nearby_query_logistic_q32,measurementguard_continuous,stress-repetition,structural_difference_in_differences,-0.023599999999999975,0.044536245271207364,-0.051700937499999974,0.005750000000000019,8,0.1875,1.0
nearby_query_logistic_q32,memgq_lattice,stress-repetition,structural_difference_in_differences,0.0035500000000000392,0.053165590375730785,-0.030353437499999934,0.03787500000000006,8,0.8515625,1.0
nearby_query_logistic_q32,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,-0.03551249999999998,0.05609228206396003,-0.07067500000000002,0.0025624999999999815,8,0.125,1.0
