effective_defense,attack,outcome,contrast,mean_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks
logitguard_continuous,lira_online,auc,high-low,0.03020000000000002,0.04664211258794637,-0.016074999999999978,0.054900000000000004,4
logitguard_continuous,lira_online_fixed_variance,auc,high-low,0.042099999999999985,0.026531113810015633,0.021349999999999952,0.06302500000000001,4
logitguard_continuous,loss,auc,high-low,-0.04289999999999998,0.07474641574461392,-0.10039999999999999,0.01800000000000003,4
logitguard_continuous,margin,auc,high-low,0.020550000000000027,0.06976577479920461,-0.04144999999999996,0.08600000000000006,4
logitguard_continuous,maximum_probability,auc,high-low,0.020550000000000027,0.06976577479920461,-0.04144999999999996,0.08600000000000006,4
logitguard_continuous,nearby_query_logistic_q32,auc,high-low,-0.0372750000000001,0.05694607829634391,-0.08285000000000006,0.008299999999999863,4
logitguard_quantized,confidence,auc,high-low,-0.056887500000000035,0.05071635789696786,-0.09757500000000002,-0.016200000000000048,4
logitguard_quantized,correctness,auc,high-low,-0.005000000000000018,0.03763863263545411,-0.04250000000000008,0.020000000000000018,4
logitguard_quantized,entropy,auc,high-low,-0.010737499999999997,0.03900868226006441,-0.046062499999999965,0.01689999999999997,4
logitguard_quantized,global_true_class_log_odds,auc,high-low,-0.004212500000000008,0.026204814284147598,-0.025075000000000014,0.016649999999999998,4
logitguard_quantized,learned_pv_stats_logistic,auc,high-low,-0.020462500000000064,0.06987123126389957,-0.08887500000000007,0.0308875,4
logitguard_quantized,lira_offline,auc,high-low,0.019400000000000014,0.03275990944228428,-0.006849999999999995,0.045650000000000024,4
logitguard_quantized,lira_offline_fixed_variance,auc,high-low,0.026925000000000046,0.029128722938021132,0.004950000000000052,0.05457500000000001,4
logitguard_quantized,lira_online,auc,high-low,0.03228749999999993,0.04604744609277115,-0.012125000000000066,0.0616499999999999,4
logitguard_quantized,lira_online_fixed_variance,auc,high-low,0.04111250000000005,0.0317839156125652,0.015075000000000047,0.07093750000000006,4
logitguard_quantized,loss,auc,high-low,-0.056887500000000035,0.05071635789696786,-0.09757500000000002,-0.016200000000000048,4
logitguard_quantized,margin,auc,high-low,-0.010737499999999997,0.03900868226006441,-0.046062499999999965,0.01689999999999997,4
logitguard_quantized,maximum_probability,auc,high-low,-0.010737499999999997,0.03900868226006441,-0.046062499999999965,0.01689999999999997,4
logitguard_quantized,nearby_query_logistic_q32,auc,high-low,-0.03928749999999999,0.056336849619054906,-0.08627500000000005,0.005512500000000073,4
measurementguard_continuous,confidence,auc,high-low,-0.0035250000000000142,0.10391654905098928,-0.099225,0.06694999999999995,4
measurementguard_continuous,correctness,auc,high-low,-0.005000000000000018,0.03763863263545411,-0.04250000000000008,0.020000000000000018,4
measurementguard_continuous,entropy,auc,high-low,-0.025025000000000006,0.044116087390731556,-0.06132499999999995,0.010699999999999932,4
measurementguard_continuous,global_true_class_log_odds,auc,high-low,-0.027349999999999985,0.07638998625474412,-0.0871749999999999,0.03282499999999995,4
measurementguard_continuous,learned_pv_stats_logistic,auc,high-low,-0.029749999999999985,0.06392571209354397,-0.06662500000000002,0.03407500000000009,4
measurementguard_continuous,lira_offline,auc,high-low,0.0074499999999999705,0.06419125070184148,-0.03540000000000004,0.06769999999999994,4
measurementguard_continuous,lira_offline_fixed_variance,auc,high-low,0.010374999999999995,0.05548317312483128,-0.03745000000000001,0.0582,4
measurementguard_continuous,lira_online,auc,high-low,0.014125000000000026,0.011670868291034156,0.00442500000000004,0.023299999999999987,4
measurementguard_continuous,lira_online_fixed_variance,auc,high-low,-0.002400000000000027,0.005967132197854088,-0.007125000000000034,0.0023250000000000215,4
measurementguard_continuous,loss,auc,high-low,-0.0035250000000000142,0.10391654905098928,-0.099225,0.06694999999999995,4
measurementguard_continuous,margin,auc,high-low,-0.025025000000000006,0.044116087390731556,-0.06132499999999995,0.010699999999999932,4
