effective_defense,structural_role,outcome,count,mean,std
lattice_round,low,minority_class_recall,4,0.02997737556561086,0.04821977711752741
lattice_round,low,minimum_class_recall,4,0.02997737556561086,0.04821977711752741
lattice_round,low,predicted_minority_fraction,4,0.01725,0.02729010809799038
lattice_round,low,prediction_collapse,4,0.25,0.5
lattice_round,low,nll,4,0.5183399021625519,0.019000075584623483
lattice_round,low,mean_entropy,4,0.4802326112985611,0.021770344422381703
lattice_round,low,runtime_seconds,4,6.679097181011457,0.05116308590701699
lattice_round,low,attack_runtime_seconds,4,0.996792533522239,0.006456318033056313
lattice_round,low,utility_runtime_seconds,4,5.682304647489218,0.04562897545425428
lattice_round,low,records_per_second,4,351.9868867403213,2.8263745558611064
lattice_round,low,mean_l1_probability_distortion,4,0.007877498981542885,0.0015282276954416548
logitguard_continuous,high,accuracy,4,0.7689999999999999,0.013372858083945036
logitguard_continuous,high,balanced_accuracy,4,0.5608362037418897,0.016872714764975216
logitguard_continuous,high,task_roc_auc,4,0.6126131947792447,0.04721455622265614
logitguard_continuous,high,task_average_precision,4,0.32812732012767387,0.047349095338217455
logitguard_continuous,high,minority_class_recall,4,0.18778280542986425,0.051954161839064365
logitguard_continuous,high,minimum_class_recall,4,0.18778280542986425,0.051954161839064365
logitguard_continuous,high,predicted_minority_fraction,4,0.093,0.031083221626251458
logitguard_continuous,high,prediction_collapse,4,0.0,0.0
logitguard_continuous,high,nll,4,0.5416206791996956,0.032473050911994816
logitguard_continuous,high,mean_entropy,4,0.4671560376882553,0.04643235349170388
logitguard_continuous,high,runtime_seconds,4,17.384151941980235,1.6411223912280604
logitguard_continuous,high,attack_runtime_seconds,4,2.6081422762363218,0.24366152813162914
logitguard_continuous,high,utility_runtime_seconds,4,14.776009665743914,1.397584311337967
logitguard_continuous,high,records_per_second,4,136.3648913281599,14.242791716767721
logitguard_continuous,high,mean_l1_probability_distortion,4,0.18896247819066048,0.09342583055342185
logitguard_continuous,low,accuracy,4,0.774625,0.0066253930701003225
logitguard_continuous,low,balanced_accuracy,4,0.5081309283859687,0.014131027031717903
logitguard_continuous,low,task_roc_auc,4,0.5283547839497209,0.033997532504915925
logitguard_continuous,low,task_average_precision,4,0.24620516458007347,0.030428605622213317
logitguard_continuous,low,minority_class_recall,4,0.030542986425339366,0.050741315592773305
logitguard_continuous,low,minimum_class_recall,4,0.030542986425339366,0.050741315592773305
logitguard_continuous,low,predicted_minority_fraction,4,0.017875000000000002,0.028857047088478516
logitguard_continuous,low,prediction_collapse,4,0.25,0.5
logitguard_continuous,low,nll,4,0.5317952185869217,0.008893172191587511
logitguard_continuous,low,mean_entropy,4,0.5377656817436218,0.006965313136129188
logitguard_continuous,low,runtime_seconds,4,15.601205104234396,0.16844177408068414
logitguard_continuous,low,attack_runtime_seconds,4,2.3269799987319857,0.01580393418781703
logitguard_continuous,low,utility_runtime_seconds,4,13.27422510550241,0.15507379824980408
logitguard_continuous,low,records_per_second,4,150.68352383095765,1.7799362583508735
logitguard_continuous,low,mean_l1_probability_distortion,4,0.1640742216259241,0.041782131553908905
logitguard_quantized,high,accuracy,4,0.7689999999999999,0.013372858083945036
logitguard_quantized,high,balanced_accuracy,4,0.5608362037418897,0.016872714764975216
logitguard_quantized,high,task_roc_auc,4,0.6122639536707346,0.047442732135613765
logitguard_quantized,high,task_average_precision,4,0.32306811432795796,0.04952725207640969
logitguard_quantized,high,minority_class_recall,4,0.18778280542986425,0.051954161839064365
logitguard_quantized,high,minimum_class_recall,4,0.18778280542986425,0.051954161839064365
logitguard_quantized,high,predicted_minority_fraction,4,0.093,0.031083221626251458
logitguard_quantized,high,prediction_collapse,4,0.0,0.0
logitguard_quantized,high,nll,4,0.5416334345936775,0.03249362606487084
logitguard_quantized,high,mean_entropy,4,0.4671458527445793,0.04645437851762334
logitguard_quantized,high,runtime_seconds,4,17.271039346320322,1.2977276220281948
logitguard_quantized,high,attack_runtime_seconds,4,2.568607074295869,0.23024062455448652
logitguard_quantized,high,utility_runtime_seconds,4,14.702432272024453,1.0718017204734351
logitguard_quantized,high,records_per_second,4,136.61446571452626,10.658598341185995
