source_file,status,error,target_id,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss,gap,membership_convention,n_member,n_nonmember,fpr_resolution,meta_target_id,meta_experiment,meta_dataset,meta_architecture,meta_model_type,meta_run_id,meta_model_seed,meta_data_seed,meta_seed,meta_membership_convention,meta_attack_feature_mode,meta_learning_rate,meta_weight_decay,meta_n_wires,meta_depth,meta_ql_ent,meta_ql_op,meta_fm_kind,meta_reps,meta_fm_ent,meta_fm_op,meta_pad_mode,meta_vector_train,meta_vector_valid,meta_vector_test,meta_feature_angle_scale,resource_trainable_parameters_total,resource_trainable_parameters_quantum,resource_trainable_parameters_classical,resource_trainable_parameters_unclassified,resource_quantum_gate_count_total,resource_quantum_one_qubit_gates,resource_quantum_two_qubit_gates,resource_gate_count_scope,resource_qcnn_frontend_included,experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,learning_rate,weight_decay,credit_data_path,credit_pca_components,block_id,seed,model_seed,init_seed,data_seed,split_seed,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b03/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b03,0.8500000238418579,0.39529532194137573,0.7300000190734863,0.6235767602920532,0.7390000224113464,0.5987203121185303,0.11100000143051147,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b04/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b04,0.824999988079071,0.3784397840499878,0.7850000262260437,0.4928818643093109,0.7450000047683716,0.5933511853218079,0.07999998331069946,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b05/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b05,0.8199999928474426,0.4177436828613281,0.7149999737739563,0.6026265621185303,0.7415000200271606,0.5836520195007324,0.07849997282028198,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b06/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b06,0.8550000190734863,0.3497815430164337,0.8100000023841858,0.5223550200462341,0.7785000205039978,0.5354545712471008,0.07649999856948853,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b07/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b07,0.824999988079071,0.42907029390335083,0.7400000095367432,0.5752783417701721,0.7674999833106995,0.5440747737884521,0.05750000476837158,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b08/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b08,0.800000011920929,0.44776955246925354,0.7850000262260437,0.5385309457778931,0.7705000042915344,0.5216075778007507,0.02950000762939453,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b01/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b01,0.8550000190734863,0.3311060070991516,0.7649999856948853,0.5502055883407593,0.75,0.5730153322219849,0.10500001907348633,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b02/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b02,0.8550000190734863,0.348387211561203,0.8199999928474426,0.46942052245140076,0.7645000219345093,0.5450813174247742,0.09049999713897705,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b03/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b03,0.8600000143051147,0.32501277327537537,0.7400000095367432,0.6590136885643005,0.7279999852180481,0.624231219291687,0.13200002908706665,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b04/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b04,0.8949999809265137,0.23721790313720703,0.7599999904632568,0.5593975782394409,0.7394999861717224,0.7039843201637268,0.15549999475479126,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b05/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b05,0.8450000286102295,0.363260418176651,0.7699999809265137,0.5869479179382324,0.7475000023841858,0.5696501731872559,0.0975000262260437,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b06/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b06,0.8450000286102295,0.3154289722442627,0.800000011920929,0.5327893495559692,0.7850000262260437,0.5462830662727356,0.06000000238418579,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b07/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b07,0.8550000190734863,0.3610505759716034,0.7350000143051147,0.659544050693512,0.7630000114440918,0.5810323357582092,0.09200000762939453,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d6_b08/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d6_b08,0.8349999785423279,0.39431390166282654,0.7749999761581421,0.5368908047676086,0.7760000228881836,0.5352823138237,0.05899995565414429,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d6_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,152,138,14,0,273,193,80,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,zz_r5_d6,zz_r5_d6,zz,,5,6,1.0
