target_id,mode,aggregation,attack,simulator_seed,contrast,treatment_queries,treatment_shots,baseline_queries,baseline_shots,auc_difference
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,equal_total_20x128_minus_1x2560,20,128,1,2560,0.03282499999999999
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,single_shot_512_minus_128,1,512,1,128,-0.030000000000000138
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,single_shot_2560_minus_128,1,2560,1,128,-0.020200000000000107
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,repeat_5x128_minus_1x128,5,128,1,128,-0.05717500000000009
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,repeat_20x128_minus_1x128,20,128,1,128,-0.0696750000000001
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.03949999999999998
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.04947499999999999
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,single_shot_512_minus_128,1,512,1,128,0.07935000000000009
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,single_shot_2560_minus_128,1,2560,1,128,0.040175000000000016
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,repeat_5x128_minus_1x128,5,128,1,128,0.06365000000000004
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,repeat_20x128_minus_1x128,20,128,1,128,0.09225
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.05107500000000009
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.05207499999999998
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,single_shot_512_minus_128,1,512,1,128,0.03622500000000001
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,single_shot_2560_minus_128,1,2560,1,128,0.01380000000000009
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,repeat_5x128_minus_1x128,5,128,1,128,0.04924999999999996
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,repeat_20x128_minus_1x128,20,128,1,128,0.10854999999999998
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.04312499999999997
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,equal_total_20x128_minus_1x2560,20,128,1,2560,0.09474999999999989
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,0,single_shot_512_minus_128,1,512,1,128,0.014550000000000063
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,0,single_shot_2560_minus_128,1,2560,1,128,0.01872499999999999
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,0,repeat_5x128_minus_1x128,5,128,1,128,-0.004049999999999998
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,0,repeat_20x128_minus_1x128,20,128,1,128,0.005674999999999986
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,0,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.003474999999999895
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,0,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.013050000000000006
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,1,single_shot_512_minus_128,1,512,1,128,0.009124999999999939
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,1,single_shot_2560_minus_128,1,2560,1,128,0.01859999999999995
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,1,repeat_5x128_minus_1x128,5,128,1,128,0.023349999999999982
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,1,repeat_20x128_minus_1x128,20,128,1,128,0.017424999999999913
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.005525000000000113
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,1,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0011750000000000371
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,2,single_shot_512_minus_128,1,512,1,128,0.029125000000000068
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,2,single_shot_2560_minus_128,1,2560,1,128,0.035350000000000104
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,2,repeat_5x128_minus_1x128,5,128,1,128,0.016249999999999987
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,2,repeat_20x128_minus_1x128,20,128,1,128,0.030000000000000027
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,2,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.009075000000000055
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,2,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.005350000000000077
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,3,single_shot_512_minus_128,1,512,1,128,0.018412499999999943
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,3,single_shot_2560_minus_128,1,2560,1,128,0.03286250000000002
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,3,repeat_5x128_minus_1x128,5,128,1,128,0.023287500000000017
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,3,repeat_20x128_minus_1x128,20,128,1,128,0.01616250000000008
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,3,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.00012499999999993072
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,3,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.016699999999999937
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,4,single_shot_512_minus_128,1,512,1,128,0.04069999999999996
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,4,single_shot_2560_minus_128,1,2560,1,128,0.03862499999999991
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,4,repeat_5x128_minus_1x128,5,128,1,128,0.023950000000000027
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,4,repeat_20x128_minus_1x128,20,128,1,128,0.018425000000000025
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,4,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.017149999999999888
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,4,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.020199999999999885
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,5,single_shot_512_minus_128,1,512,1,128,0.00837499999999991
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,5,single_shot_2560_minus_128,1,2560,1,128,0.011824999999999863
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,5,repeat_5x128_minus_1x128,5,128,1,128,-0.0037000000000001476
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,5,repeat_20x128_minus_1x128,20,128,1,128,0.004974999999999841
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,5,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.007824999999999971
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.006850000000000023
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,6,single_shot_512_minus_128,1,512,1,128,-0.016374999999999917
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,6,single_shot_2560_minus_128,1,2560,1,128,-0.012699999999999823
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,6,repeat_5x128_minus_1x128,5,128,1,128,-0.023424999999999918
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,6,repeat_20x128_minus_1x128,20,128,1,128,-0.01697499999999985
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,6,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.006950000000000123
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,6,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.004275000000000029
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,7,single_shot_512_minus_128,1,512,1,128,0.02397499999999997
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,7,single_shot_2560_minus_128,1,2560,1,128,0.02617499999999995
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,7,repeat_5x128_minus_1x128,5,128,1,128,0.00019999999999986695
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,7,repeat_20x128_minus_1x128,20,128,1,128,0.019099999999999895
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,7,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0030000000000000027
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,7,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0070750000000000535
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,8,single_shot_512_minus_128,1,512,1,128,0.01154999999999995
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,8,single_shot_2560_minus_128,1,2560,1,128,0.017900000000000027
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,8,repeat_5x128_minus_1x128,5,128,1,128,-0.006624999999999992
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,8,repeat_20x128_minus_1x128,20,128,1,128,0.022274999999999934
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.005599999999999938
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.004374999999999907
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,9,single_shot_512_minus_128,1,512,1,128,0.03942500000000004
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,9,single_shot_2560_minus_128,1,2560,1,128,0.03907499999999997
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,9,repeat_5x128_minus_1x128,5,128,1,128,0.02034999999999998
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,9,repeat_20x128_minus_1x128,20,128,1,128,0.026249999999999996
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0001500000000000945
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,loss,9,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.012824999999999975
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,0,single_shot_512_minus_128,1,512,1,128,0.046725000000000017
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,0,single_shot_2560_minus_128,1,2560,1,128,0.06450000000000011
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,0,repeat_5x128_minus_1x128,5,128,1,128,0.041850000000000054
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,0,repeat_20x128_minus_1x128,20,128,1,128,0.04957500000000015
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,0,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.000500000000000056
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,0,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.014924999999999966
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,1,single_shot_512_minus_128,1,512,1,128,0.01242500000000013
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,1,single_shot_2560_minus_128,1,2560,1,128,0.03365000000000007
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,1,repeat_5x128_minus_1x128,5,128,1,128,0.041000000000000036
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,1,repeat_20x128_minus_1x128,20,128,1,128,0.029075000000000073
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0033000000000000806
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,1,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.004574999999999996
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,2,single_shot_512_minus_128,1,512,1,128,0.022075000000000067
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,2,single_shot_2560_minus_128,1,2560,1,128,0.038574999999999915
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,2,repeat_5x128_minus_1x128,5,128,1,128,0.01154999999999995
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,2,repeat_20x128_minus_1x128,20,128,1,128,0.04005000000000003
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,2,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.00814999999999988
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,2,equal_total_20x128_minus_1x2560,20,128,1,2560,0.001475000000000115
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,3,single_shot_512_minus_128,1,512,1,128,0.005550000000000055
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,3,single_shot_2560_minus_128,1,2560,1,128,0.020875000000000088
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,3,repeat_5x128_minus_1x128,5,128,1,128,0.011525000000000007
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,3,repeat_20x128_minus_1x128,20,128,1,128,0.01429999999999998
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,3,equal_total_5x512_minus_1x2560,5,512,1,2560,0.005924999999999958
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,3,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0065750000000001085
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,4,single_shot_512_minus_128,1,512,1,128,0.061124999999999985
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,4,single_shot_2560_minus_128,1,2560,1,128,0.06032499999999996
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,4,repeat_5x128_minus_1x128,5,128,1,128,0.024024999999999963
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,4,repeat_20x128_minus_1x128,20,128,1,128,0.0260999999999999
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,4,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.02782499999999999
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,4,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.03422500000000006
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,5,single_shot_512_minus_128,1,512,1,128,0.022425000000000028
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,5,single_shot_2560_minus_128,1,2560,1,128,0.017300000000000093
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,5,repeat_5x128_minus_1x128,5,128,1,128,-0.027149999999999896
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,5,repeat_20x128_minus_1x128,20,128,1,128,0.0008250000000000757
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,5,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.01330000000000009
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.016475000000000017
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,6,single_shot_512_minus_128,1,512,1,128,-0.030500000000000083
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,6,single_shot_2560_minus_128,1,2560,1,128,-0.02507500000000007
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,6,repeat_5x128_minus_1x128,5,128,1,128,-0.02717500000000006
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,6,repeat_20x128_minus_1x128,20,128,1,128,-0.015925000000000078
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,6,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.009774999999999978
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,6,equal_total_20x128_minus_1x2560,20,128,1,2560,0.009149999999999991
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,7,single_shot_512_minus_128,1,512,1,128,0.027700000000000058
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,7,single_shot_2560_minus_128,1,2560,1,128,0.04072500000000001
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,7,repeat_5x128_minus_1x128,5,128,1,128,0.013124999999999942
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,7,repeat_20x128_minus_1x128,20,128,1,128,0.03964999999999996
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,7,equal_total_5x512_minus_1x2560,5,512,1,2560,0.00019999999999986695
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,7,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0010750000000000481
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,8,single_shot_512_minus_128,1,512,1,128,0.04357500000000003
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,8,single_shot_2560_minus_128,1,2560,1,128,0.04139999999999999
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,8,repeat_5x128_minus_1x128,5,128,1,128,0.017575000000000007
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,8,repeat_20x128_minus_1x128,20,128,1,128,0.05190000000000006
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.007625000000000104
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.010500000000000065
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,9,single_shot_512_minus_128,1,512,1,128,0.08032500000000004
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,9,single_shot_2560_minus_128,1,2560,1,128,0.08175000000000004
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,9,repeat_5x128_minus_1x128,5,128,1,128,0.06424999999999997
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,9,repeat_20x128_minus_1x128,20,128,1,128,0.07097500000000007
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.008774999999999977
MNIST_QNN_zz_r1_d6_s43,noisy_shot,mean_api_probabilities,margin,9,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.010774999999999979
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,0,single_shot_512_minus_128,1,512,1,128,0.0022999999999999687
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,0,single_shot_2560_minus_128,1,2560,1,128,0.019724999999999993
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,0,repeat_5x128_minus_1x128,5,128,1,128,0.003750000000000031
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,0,repeat_20x128_minus_1x128,20,128,1,128,0.005049999999999999
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,0,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.024399999999999977
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,0,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.014674999999999994
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,1,single_shot_512_minus_128,1,512,1,128,0.024424999999999975
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,1,single_shot_2560_minus_128,1,2560,1,128,0.01287499999999997
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,1,repeat_5x128_minus_1x128,5,128,1,128,-0.0037750000000000283
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,1,repeat_20x128_minus_1x128,20,128,1,128,0.009449999999999903
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,1,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0003749999999999587
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,1,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.003425000000000067
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,2,single_shot_512_minus_128,1,512,1,128,0.01352500000000001
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,2,single_shot_2560_minus_128,1,2560,1,128,0.03075
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,2,repeat_5x128_minus_1x128,5,128,1,128,0.011375000000000024
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,2,repeat_20x128_minus_1x128,20,128,1,128,0.009250000000000036
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,2,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.01607499999999995
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,2,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.021499999999999964
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,3,single_shot_512_minus_128,1,512,1,128,-0.0015000000000000013
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,3,single_shot_2560_minus_128,1,2560,1,128,-0.0011249999999999871
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,3,repeat_5x128_minus_1x128,5,128,1,128,0.01882500000000009
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,3,repeat_20x128_minus_1x128,20,128,1,128,0.0025249999999999995
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,3,equal_total_5x512_minus_1x2560,5,512,1,2560,0.003599999999999992
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,3,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0036499999999999866
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,4,single_shot_512_minus_128,1,512,1,128,0.004574999999999996
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,4,single_shot_2560_minus_128,1,2560,1,128,0.030349999999999988
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,4,repeat_5x128_minus_1x128,5,128,1,128,0.03200000000000003
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,4,repeat_20x128_minus_1x128,20,128,1,128,0.025849999999999873
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,4,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.005525000000000113
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,4,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.004500000000000115
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,5,single_shot_512_minus_128,1,512,1,128,0.022000000000000075
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,5,single_shot_2560_minus_128,1,2560,1,128,0.02262500000000006
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,5,repeat_5x128_minus_1x128,5,128,1,128,0.03117500000000012
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,5,repeat_20x128_minus_1x128,20,128,1,128,0.015450000000000075
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,5,equal_total_5x512_minus_1x2560,5,512,1,2560,0.000500000000000056
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.007174999999999987
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,6,single_shot_512_minus_128,1,512,1,128,0.009199999999999986
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,6,single_shot_2560_minus_128,1,2560,1,128,0.014349999999999974
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,6,repeat_5x128_minus_1x128,5,128,1,128,0.0001249999999998752
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,6,repeat_20x128_minus_1x128,20,128,1,128,0.010025000000000006
MNIST_QNN_zz_r5_d6_s43,ideal_shot,mean_api_probabilities,confidence,6,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0030999999999999917
